날짜,지역코드,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워,lag_1d,lag_7d,휴일여부
2023-10-23,1111010100,11.1,16.9,12.4,11.0,73.8,126646.1135,119430.618,124102.1145,False
2023-10-24,1111010100,11.2,17.1,13.8,10.9,78.5,126566.7255,126646.1135,125292.69,False
2023-10-25,1111010100,12.7,17.2,14.6,10.9,78.6,124506.523,126566.7255,123981.174,False
2023-10-26,1111010100,14.6,17.5,15.5,10.9,79.4,126566.2295,124506.523,127340.4075,False
2023-10-27,1111010100,12.6,17.9,12.4,10.8,71.1,126815.3925,126566.2295,125212.9395,False
2023-10-28,1111010100,9.4,17.7,9.7,10.8,62.9,118307.992,126815.3925,113752.5155,True
2023-10-29,1111010100,9.8,17.3,10.0,10.8,61.6,118992.67,118307.992,119430.618,True
2023-10-30,1111010100,9.7,17.1,12.1,10.7,72.0,126713.456,118992.67,126646.1135,False
2023-10-31,1111010100,12.7,17.200000000000003,14.0,10.7,76.0,125631.3015,126713.456,126566.7255,False
2023-11-01,1111010100,17.2,17.3,17.9,10.7,81.8,127422.5415,125631.3015,124506.523,False
2023-11-02,1111010100,18.7,17.7,17.0,10.6,70.9,127665.466,127422.5415,126566.2295,False
2023-11-03,1111010100,17.7,18.3,18.7,10.6,83.3,127743.1935,127665.466,126815.3925,False
2023-11-04,1111010100,14.1,18.5,14.9,10.5,75.5,121686.6635,127743.1935,118307.992,True
2023-11-05,1111010100,15.1,18.4,17.2,10.5,87.0,122655.031,121686.6635,118992.67,True
2023-11-06,1111010100,6.6,18.2,13.5,10.5,84.9,130028.2005,122655.031,126713.456,False
2023-11-07,1111010100,3.6,17.4,5.7,10.4,62.5,130091.943,130028.2005,125631.3015,False
2023-11-08,1111010100,1.8,16.0,5.7,10.4,55.1,130408.7965,130091.943,127422.5415,False
2023-11-09,1111010100,5.9,15.1,10.1,10.4,73.1,130646.0805,130408.7965,127665.466,False
2023-11-10,1111010100,,,,,,,130646.0805,127743.1935,False
2023-11-11,1111010100,,,,,,,,121686.6635,True
2023-11-12,1111010100,,,,,,,,122655.031,True
2023-11-13,1111010100,,,,,,,,130028.2005,False
2023-11-14,1111010100,-0.8,11.0,5.7,10.2,66.1,150022.0045,,130091.943,False
2023-11-15,1111010100,2.0,10.8,7.0,10.2,71.4,142782.54,150022.0045,130408.7965,False
2023-11-16,1111010100,5.7,11.0,8.2,10.2,85.0,145252.974,142782.54,130646.0805,False
2023-11-17,1111010100,-1.9,10.9,4.1,10.1,59.3,145897.3675,145252.974,,False
2023-11-18,1111010100,-3.8,10.2,3.8,10.1,58.9,139856.787,145897.3675,,True
2023-11-19,1111010100,-0.3,9.5,6.4,10.1,68.3,135663.056,139856.787,,True
2023-11-20,1111010100,1.8,9.5,5.3,10.1,58.4,150994.6705,135663.056,,False
2023-11-21,1111010100,1.4,9.4,5.9,10.0,59.6,145708.702,150994.6705,150022.0045,False
2023-11-22,1111010100,2.9,9.4,8.0,10.0,68.1,143146.342,145708.702,142782.54,False
2023-11-23,1111010100,1.9,9.9,9.0,10.0,71.1,139335.425,143146.342,145252.974,False
2023-11-24,1111010100,-4.4,10.3,2.8,9.9,51.8,159202.697,139335.425,145897.3675,False
2023-11-25,1111010100,-5.9,9.3,2.3,9.9,42.8,142605.1315,159202.697,139856.787,True
2023-11-26,1111010100,-0.1,8.5,3.7,9.9,43.6,140617.204,142605.1315,135663.056,True
2023-11-27,1111010100,4.4,8.6,7.8,9.9,82.9,157908.593,140617.204,150994.6705,False
2023-11-28,1111010100,-1.2,8.8,3.9,9.8,57.5,161560.3855,157908.593,145708.702,False
2023-11-29,1111010100,-4.0,8.3,3.3,9.8,58.9,166381.789,161560.3855,143146.342,False
2023-11-30,1111010100,-7.3,7.5,2.1,9.8,48.5,174496.6645,166381.789,139335.425,False
2023-12-01,1111010100,-6.8,6.8,2.6,9.8,55.3,172801.091,174496.6645,159202.697,False
2023-12-02,1111010100,-4.4,6.2,4.3,9.8,60.8,148608.573,172801.091,142605.1315,True
2023-12-03,1111010100,-2.8,6.0,3.5,9.8,56.3,143830.765,148608.573,140617.204,True
2023-12-04,1111010100,-3.0,5.9,4.4,9.7,59.5,152065.8975,143830.765,157908.593,False
2023-12-05,1111010100,3.8,5.8,5.5,9.7,55.4,153077.53,152065.8975,161560.3855,False
2023-12-06,1111010100,3.9,6.2,7.2,9.7,76.1,157786.4465,153077.53,166381.789,False
2023-12-07,1111010100,0.8,6.6,6.4,9.7,64.0,152764.3995,157786.4465,174496.6645,False
2023-12-08,1111010100,5.1,6.8,10.0,9.7,73.4,148633.7335,152764.3995,172801.091,False
2023-12-09,1111010100,11.7,7.6,12.9,9.7,82.9,134472.2,148633.7335,148608.573,True
2023-12-10,1111010100,6.7,8.6,8.9,9.7,67.9,133330.998,134472.2,143830.765,True
2023-12-11,1111010100,5.0,9.0,9.5,9.6,82.9,150032.6625,133330.998,152065.8975,False
2023-12-12,1111010100,3.5,9.1,6.7,9.6,75.6,150302.035,150032.6625,153077.53,False
2023-12-13,1111010100,2.6,8.7,7.2,9.6,74.1,103981.863,150302.035,157786.4465,False
2023-12-14,1111010100,6.2,8.6,8.9,9.6,85.8,144786.855,103981.863,152764.3995,False
2023-12-15,1111010100,3.7,8.5,8.3,9.6,95.4,152894.049,144786.855,148633.7335,False
2023-12-16,1111010100,-9.9,8.2,3.4,9.6,68.9,147894.0925,152894.049,134472.2,True
2023-12-17,1111010100,-12.4,7.1,1.4,9.6,48.9,155607.27300000002,147894.0925,133330.998,True
2023-12-18,1111010100,-12.2,5.9,1.5,9.6,45.1,187134.524,155607.27300000002,150032.6625,False
2023-12-19,1111010100,-8.2,5.1,3.1,9.6,63.1,182430.1725,187134.524,150302.035,False
2023-12-20,1111010100,-11.9,4.7,2.3,9.6,64.1,183971.896,182430.1725,103981.863,False
2023-12-21,1111010100,-14.4,4.3,1.4,9.6,57.4,196062.153,183971.896,144786.855,False
2023-12-22,1111010100,-14.7,4.0,1.3,9.6,51.8,199050.5805,196062.153,152894.049,False
2023-12-23,1111010100,-12.7,3.7,1.9,9.6,53.4,170174.6265,199050.5805,147894.0925,True
2023-12-24,1111010100,-5.6,3.5,3.8,9.6,73.4,155344.748,170174.6265,155607.27300000002,True
2023-12-25,1111010100,-2.7,3.4,4.7,9.6,80.8,156986.9655,155344.748,187134.524,True
2023-12-26,1111010100,-2.6,3.3,5.0,9.6,72.9,176285.975,156986.9655,182430.1725,False
2023-12-27,1111010100,-2.8,3.2,5.2,9.6,76.6,170298.228,176285.975,183971.896,False
2023-12-28,1111010100,-1.7,3.1,4.6,9.6,69.5,165949.201,170298.228,196062.153,False
2023-12-29,1111010100,-1.5,3.1,4.8,9.6,71.0,159298.2625,165949.201,199050.5805,False
2023-12-30,1111010100,-0.9,3.0,5.9,9.6,92.0,149036.4655,159298.2625,170174.6265,True
2023-12-31,1111010100,0.6,3.0,6.8,9.6,95.5,141937.564,149036.4655,155344.748,True
2024-01-01,1111010100,-0.3,2.8,6.3,9.6,83.4,139393.226,141937.564,156986.9655,True
2024-01-02,1111010100,2.2,2.8,5.5,9.6,72.6,158631.0245,139393.226,176285.975,False
2024-01-03,1111010100,-1.1,2.8,5.6,9.7,80.4,157943.7065,158631.0245,170298.228,False
2024-01-04,1111010100,-3.3,2.8,5.0,9.7,74.3,158894.1045,157943.7065,165949.201,False
2024-01-05,1111010100,1.4,2.8,6.7,9.7,77.1,151903.9945,158894.1045,159298.2625,False
2024-01-06,1111010100,-2.7,3.0,4.0,9.7,63.9,144908.4935,151903.9945,149036.4655,True
2024-01-07,1111010100,-8.3,3.0,2.5,9.7,57.4,148767.038,144908.4935,141937.564,True
2024-01-08,1111010100,-10.3,2.9,2.5,9.7,57.8,168023.264,148767.038,139393.226,False
2024-01-09,1111010100,-1.9,2.8,5.0,9.7,84.0,166342.5785,168023.264,158631.0245,False
2024-01-10,1111010100,-4.1,2.8,4.9,9.8,85.9,157235.0965,166342.5785,157943.7065,False
2024-01-11,1111010100,-2.4,2.8,5.6,9.8,80.6,156747.981,157235.0965,158894.1045,False
2024-01-12,1111010100,-1.4,2.8,4.0,9.8,61.6,152049.275,156747.981,151903.9945,False
2024-01-13,1111010100,-3.8,2.8,2.7,9.8,44.3,143674.559,152049.275,144908.4935,True
2024-01-14,1111010100,-3.3,2.7,4.4,9.8,74.5,143773.431,143674.559,148767.038,True
2024-01-15,1111010100,-6.9,2.6,2.3,9.9,51.3,161346.729,143773.431,168023.264,False
2024-01-16,1111010100,-7.2,2.6,2.6,9.9,49.8,161498.666,161346.729,166342.5785,False
2024-01-17,1111010100,-2.3,2.5,5.1,9.9,78.5,160123.403,161498.666,157235.0965,False
2024-01-18,1111010100,1.4,2.4,6.8,9.9,81.5,151944.595,160123.403,156747.981,False
2024-01-19,1111010100,,,,,,,151944.595,152049.275,False
2024-01-20,1111010100,1.9,2.3,5.4,10.0,69.5,99389.952,,143674.559,True
2024-01-21,1111010100,-2.4,2.5,5.3,10.0,75.8,124086.9935,99389.952,143773.431,True
2024-01-22,1111010100,-11.9,2.7,2.2,10.0,65.6,166801.817,124086.9935,161346.729,False
2024-01-23,1111010100,-14.0,2.4,1.4,10.0,53.6,179470.597,166801.817,161498.666,False
2024-01-24,1111010100,-11.2,2.3,1.7,10.1,52.0,176499.1235,179470.597,160123.403,False
2024-01-25,1111010100,-9.7,2.2,2.0,10.1,47.8,173929.04,176499.1235,151944.595,False
2024-01-26,1111010100,-6.9,2.1,3.4,10.1,62.5,163316.04,173929.04,,False
2024-01-27,1111010100,-4.6,2.0,4.0,10.2,70.0,149339.945,163316.04,99389.952,True
2024-01-28,1111010100,-5.0,1.9,3.4,10.2,62.3,141946.101,149339.945,124086.9935,True
2022-12-04,1111010200,-5.2,7.5,1.8,9.7,38.9,7946.103,,,True
2022-12-05,1111010200,-7.0,7.0,2.0,9.7,41.9,13010.531,7946.103,,False
2022-12-06,1111010200,-3.9,6.6,4.1,9.7,62.8,11634.452,13010.531,,False
2022-12-07,1111010200,,,,,,,11634.452,,False
2022-12-08,1111010200,0.1,6.6,4.4,9.7,57.5,11687.03,,,False
2022-12-09,1111010200,0.9,6.6,5.1,9.7,60.8,10359.354,11687.03,,False
2022-12-10,1111010200,-0.6,6.8,3.4,9.6,46.5,7902.852,10359.354,,True
2022-12-11,1111010200,-1.5,6.5,3.5,9.6,52.5,7836.218,7902.852,7946.103,True
2022-12-12,1111010200,-2.0,6.2,5.3,9.6,73.4,12989.877,7836.218,13010.531,False
2022-12-13,1111010200,-6.4,6.1,4.5,9.6,70.8,13184.506,12989.877,11634.452,False
2022-12-14,1111010200,-11.0,6.0,1.6,9.6,50.1,15642.053,13184.506,,False
2022-12-15,1111010200,-8.5,5.4,3.6,9.6,79.1,15027.494,15642.053,11687.03,False
2022-12-16,1111010200,-9.6,5.0,2.1,9.6,56.9,14380.139,15027.494,10359.354,False
2022-12-17,1111010200,-9.8,4.8,1.9,9.6,52.0,10033.227,14380.139,7902.852,True
2022-12-18,1111010200,-12.4,4.5,1.4,9.6,47.1,10745.688,10033.227,7836.218,True
2022-12-19,1111010200,-12.0,4.3,2.0,9.6,55.6,16178.122,10745.688,12989.877,False
2022-12-20,1111010200,-9.5,4.1,2.7,9.6,55.8,14942.769,16178.122,13184.506,False
2022-12-21,1111010200,-2.6,4.0,5.0,9.6,82.4,14634.003,14942.769,15642.053,False
2022-12-22,1111010200,-11.3,3.9,2.1,9.6,60.5,15886.547,14634.003,15027.494,False
2022-12-23,1111010200,-13.7,3.7,1.5,9.6,60.5,16331.486,15886.547,14380.139,False
2022-12-24,1111010200,-13.5,3.5,1.8,9.6,54.9,9539.103,16331.486,10033.227,True
2022-12-25,1111010200,-9.6,3.4,2.7,9.6,66.5,9630.185,9539.103,10745.688,True
2022-12-26,1111010200,-7.9,3.2,3.1,9.6,68.4,15721.278,9630.185,16178.122,False
2022-12-27,1111010200,-7.3,3.1,3.5,9.6,69.8,14159.041,15721.278,14942.769,False
2022-12-28,1111010200,-6.0,3.0,2.8,9.6,58.1,12918.064,14159.041,14634.003,False
2022-12-29,1111010200,-7.8,2.9,2.8,9.6,56.3,13596.465,12918.064,15886.547,False
2022-12-30,1111010200,-4.4,2.9,3.5,9.6,65.6,12053.831,13596.465,16331.486,False
2022-12-31,1111010200,,,,,,,12053.831,9539.103,True
2023-01-01,1111010200,-4.3,2.8,3.3,9.6,54.5,7356.99,,9630.185,True
2023-01-02,1111010200,-7.4,2.7,2.0,9.6,45.9,13687.055,7356.99,15721.278,False
2023-01-03,1111010200,-9.0,2.6,2.0,9.7,49.0,14054.529,13687.055,14159.041,False
2023-01-04,1111010200,-5.7,2.5,2.7,9.7,51.4,13453.08,14054.529,12918.064,False
2023-01-05,1111010200,-5.6,2.4,3.1,9.7,58.1,12654.632,13453.08,13596.465,False
2023-01-06,1111010200,-4.7,2.3,4.6,9.7,71.9,12090.243,12654.632,12053.831,False
2023-01-07,1111010200,-1.4,2.3,5.5,9.7,80.9,7990.963,12090.243,,True
2023-01-08,1111010200,-3.7,2.3,4.6,9.7,69.3,7974.067,7990.963,7356.99,True
2023-01-09,1111010200,-1.3,2.3,4.7,9.7,60.1,10971.355,7974.067,13687.055,False
2023-01-10,1111010200,-3.9,2.3,4.0,9.8,59.9,10978.059,10971.355,14054.529,False
2023-01-11,1111010200,-2.0,2.3,4.4,9.8,61.9,10332.849,10978.059,13453.08,False
2023-01-12,1111010200,-0.6,2.3,4.1,9.8,46.6,9376.524,10332.849,12654.632,False
2023-01-13,1111010200,5.1,1.3,10.8,9.8,99.1,9424.906,9376.524,12090.243,False
2023-01-14,1111010200,3.8,1.8,9.1,9.8,92.9,6761.703,9424.906,7990.963,True
2023-01-15,1111010200,-3.5,1.9,5.7,9.9,93.9,7213.632,6761.703,7974.067,True
2023-01-16,1111010200,-6.8,2.1,2.8,9.9,63.1,10638.522,7213.632,10971.355,False
2023-01-17,1111010200,-7.0,2.2,3.1,9.9,65.1,11960.712,10638.522,10978.059,False
2023-01-18,1111010200,-4.6,2.3,3.1,9.9,60.5,12600.665,11960.712,10332.849,False
2023-01-19,1111010200,-6.0,2.3,4.2,9.9,69.3,11514.309,12600.665,9376.524,False
2023-01-20,1111010200,-7.7,2.3,2.7,10.0,52.4,10490.859,11514.309,9424.906,False
2023-01-21,1111010200,-10.5,2.3,2.4,10.0,55.4,8360.613,10490.859,6761.703,True
2023-01-22,1111010200,-2.8,2.3,3.7,10.0,62.8,8020.951,8360.613,7213.632,True
2023-01-23,1111010200,-6.9,2.3,4.0,10.0,66.6,8284.333,8020.951,10638.522,True
2023-01-24,1111010200,-17.0,2.2,1.0,10.1,51.9,10970.007,8284.333,11960.712,True
2023-01-25,1111010200,-17.3,2.0,1.1,10.1,45.1,14419.162,10970.007,12600.665,False
2023-01-26,1111010200,-9.0,1.9,3.2,10.1,80.1,13623.431,14419.162,11514.309,False
2023-01-27,1111010200,,,,,,,13623.431,10490.859,False
2023-01-28,1111010200,,,,,,,,8360.613,True
2023-01-29,1111010200,,,,,,,,8020.951,True
2023-01-30,1111010200,,,,,,,,8284.333,False
2023-01-31,1111010200,,,,,,,,10970.007,False
2023-02-01,1111010200,,,,,,,,14419.162,False
2023-02-02,1111010200,,,,,,,,13623.431,False
2023-02-03,1111010200,,,,,,,,,False
2023-02-04,1111010200,,,,,,,,,True
2023-02-05,1111010200,,,,,,,,,True
2023-02-06,1111010200,,,,,,,,,False
2023-02-07,1111010200,,,,,,,,,False
2023-02-08,1111010200,,,,,,,,,False
2023-02-09,1111010200,-2.8,1.5,4.0,10.6,49.9,10442.019,,,False
2023-02-10,1111010200,1.1,1.5,6.4,10.6,79.6,9975.193,10442.019,,False
2023-02-11,1111010200,-1.2,1.5,5.4,10.7,73.0,7128.073,9975.193,,True
2023-02-12,1111010200,,,,,,,7128.073,,True
2023-02-13,1111010200,2.7,1.5,6.1,10.7,66.5,9360.814,,,False
2023-02-14,1111010200,-2.5,1.5,3.7,10.8,54.9,9838.741,9360.814,,False
2023-02-15,1111010200,-1.2,1.6,3.6,10.8,46.4,10426.572,9838.741,,False
2023-02-16,1111010200,-0.7,1.7,4.9,10.9,68.3,11048.146,10426.572,10442.019,False
2023-02-17,1111010200,-1.5,1.9,5.1,10.9,67.8,10105.058,11048.146,9975.193,False
2023-02-18,1111010200,3.0,2.3,5.3,10.9,58.3,7135.94,10105.058,7128.073,True
2023-02-19,1111010200,0.2,2.8,4.4,11.0,56.1,7143.914,7135.94,,True
2023-02-20,1111010200,-3.5,3.2,2.7,11.0,46.4,11382.625,7143.914,9360.814,False
2023-02-21,1111010200,-5.3,3.0,2.3,11.0,42.4,10059.412,11382.625,9838.741,False
2023-02-22,1111010200,-4.5,2.8,3.2,11.1,50.6,10898.243,10059.412,10426.572,False
2023-02-23,1111010200,-1.8,2.9,4.8,11.1,65.5,10915.957,10898.243,11048.146,False
2023-02-24,1111010200,-0.4,3.3,4.4,11.2,57.9,10467.46,10915.957,10105.058,False
2023-02-25,1111010200,-2.9,3.7,2.8,11.2,44.0,7194.678,10467.46,7135.94,True
2023-02-26,1111010200,-3.4,3.6,3.3,11.2,46.6,7019.66,7194.678,7143.914,True
2023-02-27,1111010200,-1.8,3.6,3.8,11.3,47.4,10501.977,7019.66,11382.625,False
2023-02-28,1111010200,,,,,,,10501.977,10059.412,False
2023-03-01,1111010200,,,,,,,,10898.243,True
2023-03-02,1111010200,,,,,,,,10915.957,False
2023-03-03,1111010200,,,,,,,,10467.46,False
2023-03-04,1111010200,,,,,,,,7194.678,True
2023-03-05,1111010200,,,,,,,,7019.66,True
2023-03-06,1111010200,2.2,5.7,4.7,11.5,41.9,11182.027,,10501.977,False
2023-03-07,1111010200,6.3,6.1,8.4,11.6,60.9,10300.66,11182.027,,False
2023-03-08,1111010200,7.4,6.8,9.3,11.6,66.3,10119.287,10300.66,,False
2023-03-09,1111010200,,,,,,,10119.287,,False
2023-03-10,1111010200,6.2,7.6,8.8,11.7,62.1,9355.809,,,False
2023-03-11,1111010200,10.2,8.2,8.3,11.8,52.0,6952.878,9355.809,,True
2023-03-12,1111010200,0.6,8.9,6.7,11.8,68.0,6931.556,6952.878,,True
2023-03-13,1111010200,-1.9,7.9,3.0,11.8,38.9,10622.973,6931.556,11182.027,False
2023-03-14,1111010200,3.3,7.5,5.3,11.9,45.9,9818.306,10622.973,10300.66,False
2023-03-15,1111010200,3.5,7.8,7.7,11.9,66.6,10021.913,9818.306,10119.287,False
2023-03-16,1111010200,0.4,7.7,3.1,12.0,36.8,10131.189,10021.913,,False
2023-03-17,1111010200,0.7,7.4,3.4,12.0,34.3,10116.598,10131.189,9355.809,False
2023-03-18,1111010200,2.5,7.5,4.7,12.0,46.4,6838.138,10116.598,6952.878,True
2023-03-19,1111010200,2.3,7.7,6.3,12.1,59.6,6291.874,6838.138,6931.556,True
2023-03-20,1111010200,2.6,8.1,5.5,12.1,50.4,9197.019,6291.874,10622.973,False
2023-03-21,1111010200,5.0,8.4,5.0,12.2,35.1,8956.475,9197.019,9818.306,False
2023-03-22,1111010200,9.2,9.0,8.6,12.2,44.8,8489.085,8956.475,10021.913,False
2023-03-23,1111010200,12.3,10.0,9.7,12.2,48.9,8405.073,8489.085,10131.189,False
2023-03-24,1111010200,7.6,10.8,5.3,12.3,36.8,7987.121,8405.073,10116.598,False
2023-03-25,1111010200,8.0,10.8,8.5,12.3,59.9,6174.718,7987.121,6838.138,True
2023-03-26,1111010200,4.7,10.9,3.9,12.4,34.0,5873.527,6174.718,6291.874,True
2023-03-27,1111010200,1.9,10.7,4.4,12.4,44.8,8656.048,5873.527,9197.019,False
2023-03-28,1111010200,2.8,10.4,5.8,12.4,53.3,8440.856,8656.048,8956.475,False
2023-03-29,1111010200,5.1,10.4,6.5,12.5,50.3,8105.087,8440.856,8489.085,False
2023-03-30,1111010200,6.4,10.7,6.2,12.5,42.5,7875.674,8105.087,8405.073,False
2023-03-31,1111010200,7.5,11.1,6.9,12.6,42.5,7072.243,7875.674,7987.121,False
2023-04-01,1111010200,9.4,11.6,7.5,12.6,40.4,5317.557,7072.243,6174.718,True
2023-04-02,1111010200,11.9,12.2,6.0,12.6,29.6,5534.507,5317.557,5873.527,True
2023-04-03,1111010200,11.3,12.6,6.1,12.7,29.4,7153.827,5534.507,8656.048,False
2023-04-04,1111010200,12.7,13.1,7.5,12.7,40.4,7838.505,7153.827,8440.856,False
2023-04-05,1111010200,8.7,13.2,13.7,12.8,97.8,8522.118,7838.505,8105.087,False
2023-04-06,1111010200,7.4,12.8,10.7,12.8,94.6,8963.942,8522.118,7875.674,False
2023-04-07,1111010200,4.6,12.1,7.3,12.8,65.0,8144.874,8963.942,7072.243,False
2023-04-08,1111010200,,,,,,,8144.874,5317.557,True
2023-04-09,1111010200,,,,,,,,5534.507,True
2023-04-10,1111010200,,,,,,,,7153.827,False
2023-04-11,1111010200,9.2,12.5,11.1,13.0,73.4,8756.384,,7838.505,False
2023-04-12,1111010200,4.8,12.1,5.3,13.0,45.1,8290.298999999999,8756.384,8522.118,False
2023-04-13,1111010200,5.1,12.1,5.7,13.1,45.0,8174.902,8290.298999999999,8963.942,False
2023-04-14,1111010200,11.9,12.2,10.7,13.1,58.6,7927.737,8174.902,8144.874,False
2023-04-15,1111010200,9.3,12.9,12.6,13.2,81.8,6204.395,7927.737,,True
2023-04-16,1111010200,7.5,13.0,9.0,13.2,71.4,5902.689,6204.395,,True
2023-04-17,1111010200,6.8,12.9,8.5,13.2,59.0,8008.992,5902.689,,False
2023-04-18,1111010200,10.7,13.2,12.4,13.3,78.6,8284.081,8008.992,8756.384,False
2023-04-19,1111010200,11.5,13.4,13.7,13.3,66.1,7864.67,8284.081,8290.298999999999,False
2023-04-20,1111010200,14.5,14.5,16.5,13.3,92.1,7838.274,7864.67,8174.902,False
2023-04-21,1111010200,11.4,14.6,8.9,13.4,50.4,7609.1,7838.274,7927.737,False
2023-04-22,1111010200,12.2,14.9,4.3,13.4,22.9,5833.176,7609.1,6204.395,True
2023-04-23,1111010200,10.7,14.9,6.1,13.4,34.1,5420.323,5833.176,5902.689,True
2023-04-24,1111010200,11.5,15.0,7.3,13.5,40.5,7558.056,5420.323,8008.992,False
2023-04-25,1111010200,9.0,15.1,8.9,13.5,68.6,7954.638,7558.056,8284.081,False
2023-04-26,1111010200,7.4,14.4,8.6,13.6,69.9,7904.577999999999,7954.638,7864.67,False
2023-04-27,1111010200,5.1,14.1,8.6,13.6,61.6,7601.85,7904.577999999999,7838.274,False
2023-04-28,1111010200,9.0,14.5,10.7,13.6,62.0,7378.493,7601.85,7609.1,False
2023-04-29,1111010200,9.9,15.0,13.6,13.7,88.1,6412.669,7378.493,5833.176,True
2023-04-30,1111010200,7.9,14.8,10.4,13.7,72.9,5852.314,6412.669,5420.323,True
2023-05-01,1111010200,9.8,14.9,8.8,13.7,57.0,6695.345,5852.314,7558.056,False
2023-05-02,1111010200,9.1,15.3,7.3,13.8,40.5,7197.418,6695.345,7954.638,False
2023-05-03,1111010200,12.4,15.6,11.6,13.8,52.5,7427.603,7197.418,7904.577999999999,False
2023-05-04,1111010200,15.6,16.4,16.3,13.8,65.5,7220.624,7427.603,7601.85,False
2023-05-05,1111010200,15.5,17.1,20.2,13.9,95.3,5544.543,7220.624,7378.493,True
2023-05-06,1111010200,11.7,17.2,12.5,13.9,85.6,5699.402,5544.543,6412.669,True
2023-05-07,1111010200,11.1,16.2,7.6,13.9,47.1,5173.337,5699.402,5852.314,True
2023-05-08,1111010200,7.9,15.8,9.2,14.0,55.3,7495.997,5173.337,6695.345,False
2023-05-09,1111010200,10.0,16.1,10.2,14.0,55.4,7339.06,7495.997,7197.418,False
2023-05-10,1111010200,10.7,16.6,10.6,14.0,53.3,7533.603,7339.06,7427.603,False
2023-05-11,1111010200,12.8,17.0,10.8,14.1,50.1,7422.841,7533.603,7220.624,False
2023-05-12,1111010200,13.1,17.5,10.1,14.1,50.9,7222.881,7422.841,5544.543,False
2023-05-13,1111010200,12.6,17.6,12.3,14.1,62.0,5429.052,7222.881,5699.402,True
2023-05-14,1111010200,12.9,17.9,11.3,14.2,56.5,5417.974,5429.052,5173.337,True
2023-05-15,1111010200,12.8,18.2,12.6,14.2,54.6,7492.933,5417.974,7495.997,False
2023-05-16,1111010200,17.2,18.7,14.9,14.2,51.9,7899.656,7492.933,7339.06,False
2023-05-17,1111010200,18.6,19.5,17.9,14.2,63.6,7842.54,7899.656,7533.603,False
2023-05-18,1111010200,18.8,20.2,18.6,14.3,74.8,8230.535,7842.54,7422.841,False
2023-05-19,1111010200,16.7,20.1,16.1,14.3,61.4,7638.71,8230.535,7222.881,False
2023-05-20,1111010200,16.6,20.4,16.5,14.3,66.9,5700.377,7638.71,5429.052,True
2023-05-21,1111010200,15.3,20.7,14.7,14.3,74.0,5803.722,5700.377,5417.974,True
2023-05-22,1111010200,15.9,20.7,14.0,14.4,61.3,7804.552,5803.722,7492.933,False
2023-05-23,1111010200,14.1,20.9,11.2,14.4,48.0,7839.255999999999,7804.552,7899.656,False
2023-05-24,1111010200,14.8,21.1,11.7,14.4,49.8,7741.342,7839.255999999999,7842.54,False
2023-05-25,1111010200,15.7,20.9,11.1,14.4,46.6,7867.998,7741.342,8230.535,False
2023-05-26,1111010200,15.8,21.2,14.2,14.5,57.4,7725.279,7867.998,7638.71,False
2023-05-27,1111010200,18.6,21.5,19.4,14.5,87.4,5430.71,7725.279,5700.377,True
2023-05-28,1111010200,18.4,20.7,21.9,14.5,98.9,5757.759,5430.71,5803.722,True
2023-05-29,1111010200,19.0,20.4,23.2,14.5,83.4,5540.1720000000005,5757.759,7804.552,False
2023-05-30,1111010200,20.5,21.1,20.2,14.5,69.5,8802.01,5540.1720000000005,7839.255999999999,False
2023-05-31,1111010200,18.8,21.5,16.6,14.6,60.8,8179.657,8802.01,7741.342,False
2023-06-01,1111010200,19.7,21.9,18.3,14.6,66.9,8525.456,8179.657,7867.998,False
2023-06-02,1111010200,17.9,21.8,18.3,14.6,77.4,7953.823,8525.456,7725.279,False
2023-06-03,1111010200,16.6,21.5,15.1,14.6,60.1,5072.243,7953.823,5430.71,True
2023-06-04,1111010200,16.9,21.8,15.4,14.6,61.0,4916.113,5072.243,5757.759,True
2023-06-05,1111010200,17.6,22.1,16.8,14.6,66.9,7235.65,4916.113,5540.1720000000005,False
2023-06-06,1111010200,17.3,22.3,17.1,14.7,72.9,5363.557,7235.65,8802.01,True
