지역코드,날짜,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워
1120011000,2023-11-25,-5.9,9.3,2.3,9.9,42.8,55214.446
1120011000,2023-11-26,-0.1,8.5,3.7,9.9,43.6,52824.048
1120011000,2023-11-27,4.4,8.6,7.8,9.9,82.9,58961.219
1120011000,2023-11-28,-1.2,8.8,3.9,9.8,57.5,58550.904
1120011000,2023-11-29,-4.0,8.3,3.3,9.8,58.9,60829.258
1120011000,2023-11-30,-7.3,7.5,2.1,9.8,48.5,62599.759
1120011000,2023-12-01,-6.8,6.8,2.6,9.8,55.3,62480.235
1120011000,2023-12-02,-4.4,6.2,4.3,9.8,60.8,57373.166
1120011000,2023-12-03,-2.8,6.0,3.5,9.8,56.3,54734.364
1120011000,2023-12-04,-3.0,5.9,4.4,9.7,59.5,58100.978
1120011000,2023-12-05,3.8,5.8,5.5,9.7,55.4,55982.286
1120011000,2023-12-06,3.9,6.2,7.2,9.7,76.1,58371.979
1120011000,2023-12-07,0.8,6.6,6.4,9.7,64.0,56675.139
1120011000,2023-12-08,5.1,6.8,10.0,9.7,73.4,56627.731
1120011000,2023-12-09,11.7,7.6,12.9,9.7,82.9,52946.481
1120011000,2023-12-10,6.7,8.6,8.9,9.7,67.9,51841.71
1120011000,2023-12-11,5.0,9.0,9.5,9.6,82.9,52088.627
1120011000,2023-12-12,3.5,9.1,6.7,9.6,75.6,44741.345
1120011000,2023-12-13,2.6,8.7,7.2,9.6,74.1,37373.362
1120011000,2023-12-14,6.2,8.6,8.9,9.6,85.8,42545.508
1120011000,2023-12-15,3.7,8.5,8.3,9.6,95.4,58235.091
1120011000,2023-12-16,-9.9,8.2,3.4,9.6,68.9,56013.828
1120011000,2023-12-17,-12.4,7.1,1.4,9.6,48.9,59604.531
1120011000,2023-12-18,-12.2,5.9,1.5,9.6,45.1,68150.129
1120011000,2023-12-19,-8.2,5.1,3.1,9.6,63.1,66475.757
1120011000,2023-12-20,-11.9,4.7,2.3,9.6,64.1,68322.472
1120011000,2023-12-21,-14.4,4.3,1.4,9.6,57.4,70607.498
1120011000,2023-12-22,-14.7,4.0,1.3,9.6,51.8,71480.989
1120011000,2023-12-23,-12.7,3.7,1.9,9.6,53.4,64753.063
1120011000,2023-12-24,-5.6,3.5,3.8,9.6,73.4,58225.622
1120011000,2023-12-25,-2.7,3.4,4.7,9.6,80.8,57381.421
1120011000,2023-12-26,-2.6,3.3,5.0,9.6,72.9,64481.628
1120011000,2023-12-27,-2.8,3.2,5.2,9.6,76.6,62922.735
1120011000,2023-12-28,-1.7,3.1,4.6,9.6,69.5,60261.055
1120011000,2023-12-29,-1.5,3.1,4.8,9.6,71.0,59771.928
1120011000,2023-12-30,-0.9,3.0,5.9,9.6,92.0,59246.497
1120011000,2023-12-31,0.6,3.0,6.8,9.6,95.5,54508.751
1120011000,2024-01-01,-0.3,2.8,6.3,9.6,83.4,54796.241
1120011000,2024-01-02,2.2,2.8,5.5,9.6,72.6,61108.356
1120011000,2024-01-03,-1.1,2.8,5.6,9.7,80.4,60360.449
1120011000,2024-01-04,-3.3,2.8,5.0,9.7,74.3,60453.853
1120011000,2024-01-05,1.4,2.8,6.7,9.7,77.1,58280.944
1120011000,2024-01-06,-2.7,3.0,4.0,9.7,63.9,56868.635
1120011000,2024-01-07,-8.3,3.0,2.5,9.7,57.4,56441.304
1120011000,2024-01-08,-10.3,2.9,2.5,9.7,57.8,63328.842
1120011000,2024-01-09,-1.9,2.8,5.0,9.7,84.0,61732.026
1120011000,2024-01-10,-4.1,2.8,4.9,9.8,85.9,61615.625
1120011000,2024-01-11,-2.4,2.8,5.6,9.8,80.6,61547.965
1120011000,2024-01-12,-1.4,2.8,4.0,9.8,61.6,59975.468
1120011000,2024-01-13,-3.8,2.8,2.7,9.8,44.3,57406.748
1120011000,2024-01-14,-3.3,2.7,4.4,9.8,74.5,56053.78
1120011000,2024-01-15,-6.9,2.6,2.3,9.9,51.3,62518.625
1120011000,2024-01-16,-7.2,2.6,2.6,9.9,49.8,62677.419
1120011000,2024-01-17,-2.3,2.5,5.1,9.9,78.5,64155.558
1120011000,2024-01-18,1.4,2.4,6.8,9.9,81.5,60006.342
1120011000,2024-01-20,1.9,2.3,5.4,10.0,69.5,41990.037
1120011000,2024-01-21,-2.4,2.5,5.3,10.0,75.8,51574.498
1120011000,2024-01-22,-11.9,2.7,2.2,10.0,65.6,63435.305
1120011000,2024-01-23,-14.0,2.4,1.4,10.0,53.6,68215.739
1120011000,2024-01-24,-11.2,2.3,1.7,10.1,52.0,68238.732
1120011000,2024-01-25,-9.7,2.2,2.0,10.1,47.8,66079.064
1120011000,2024-01-26,-6.9,2.1,3.4,10.1,62.5,63777.178
1120011000,2024-01-27,-4.6,2.0,4.0,10.2,70.0,58778.658
1120011000,2024-01-28,-5.0,1.9,3.4,10.2,62.3,56172.631
1120011100,2022-12-04,-5.2,7.5,1.8,9.7,38.9,35305.172
1120011100,2022-12-05,-7.0,7.0,2.0,9.7,41.9,34170.075
1120011100,2022-12-06,-3.9,6.6,4.1,9.7,62.8,28507.979
1120011100,2022-12-08,0.1,6.6,4.4,9.7,57.5,33558.691
1120011100,2022-12-09,0.9,6.6,5.1,9.7,60.8,33987.802
1120011100,2022-12-10,-0.6,6.8,3.4,9.6,46.5,34138.487
1120011100,2022-12-11,-1.5,6.5,3.5,9.6,52.5,34385.86
1120011100,2022-12-12,-2.0,6.2,5.3,9.6,73.4,34618.065
1120011100,2022-12-13,-6.4,6.1,4.5,9.6,70.8,34932.79
1120011100,2022-12-14,-11.0,6.0,1.6,9.6,50.1,36990.549
1120011100,2022-12-15,-8.5,5.4,3.6,9.6,79.1,36857.566
1120011100,2022-12-16,-9.6,5.0,2.1,9.6,56.9,36721.97
1120011100,2022-12-17,-9.8,4.8,1.9,9.6,52.0,36891.753
1120011100,2022-12-18,-12.4,4.5,1.4,9.6,47.1,37400.083
1120011100,2022-12-19,-12.0,4.3,2.0,9.6,55.6,38272.97
1120011100,2022-12-20,-9.5,4.1,2.7,9.6,55.8,37717.656
1120011100,2022-12-21,-2.6,4.0,5.0,9.6,82.4,38093.469
1120011100,2022-12-22,-11.3,3.9,2.1,9.6,60.5,40409.147
1120011100,2022-12-23,-13.7,3.7,1.5,9.6,60.5,42006.41
1120011100,2022-12-24,-13.5,3.5,1.8,9.6,54.9,42744.001
1120011100,2022-12-25,-9.6,3.4,2.7,9.6,66.5,40305.942
1120011100,2022-12-26,-7.9,3.2,3.1,9.6,68.4,39905.771
1120011100,2022-12-27,-7.3,3.1,3.5,9.6,69.8,32886.655
1120011100,2022-12-28,-6.0,3.0,2.8,9.6,58.1,36749.88
1120011100,2022-12-29,-7.8,2.9,2.8,9.6,56.3,34775.964
1120011100,2022-12-30,-4.4,2.9,3.5,9.6,65.6,39340.36
1120011100,2023-01-01,-4.3,2.8,3.3,9.6,54.5,38954.267
1120011100,2023-01-02,-7.4,2.7,2.0,9.6,45.9,38592.582
1120011100,2023-01-03,-9.0,2.6,2.0,9.7,49.0,40867.681
1120011100,2023-01-04,-5.7,2.5,2.7,9.7,51.4,40692.266
1120011100,2023-01-05,-5.6,2.4,3.1,9.7,58.1,40852.172
1120011100,2023-01-06,-4.7,2.3,4.6,9.7,71.9,39992.223
1120011100,2023-01-07,-1.4,2.3,5.5,9.7,80.9,40889.956
1120011100,2023-01-08,-3.7,2.3,4.6,9.7,69.3,39793.571
1120011100,2023-01-09,-1.3,2.3,4.7,9.7,60.1,39692.767
1120011100,2023-01-10,-3.9,2.3,4.0,9.8,59.9,39001.883
1120011100,2023-01-11,-2.0,2.3,4.4,9.8,61.9,38701.387
1120011100,2023-01-12,-0.6,2.3,4.1,9.8,46.6,37759.981
1120011100,2023-01-13,5.1,1.3,10.8,9.8,99.1,38249.828
1120011100,2023-01-14,3.8,1.8,9.1,9.8,92.9,39108.549
1120011100,2023-01-15,-3.5,1.9,5.7,9.9,93.9,39818.52
1120011100,2023-01-16,-6.8,2.1,2.8,9.9,63.1,40741.91
1120011100,2023-01-17,-7.0,2.2,3.1,9.9,65.1,37290.521
1120011100,2023-01-18,-4.6,2.3,3.1,9.9,60.5,36238.822
1120011100,2023-01-19,-6.0,2.3,4.2,9.9,69.3,36959.968
1120011100,2023-01-20,-7.7,2.3,2.7,10.0,52.4,32504.374
1120011100,2023-01-21,-10.5,2.3,2.4,10.0,55.4,34031.501
1120011100,2023-01-22,-2.8,2.3,3.7,10.0,62.8,28488.764
1120011100,2023-01-23,-6.9,2.3,4.0,10.0,66.6,30747.903
1120011100,2023-01-24,-17.0,2.2,1.0,10.1,51.9,33226.95
1120011100,2023-01-25,-17.3,2.0,1.1,10.1,45.1,33406.229
1120011100,2023-01-26,-9.0,1.9,3.2,10.1,80.1,33817.514
1120011100,2023-02-09,-2.8,1.5,4.0,10.6,49.9,34852.455
1120011100,2023-02-10,1.1,1.5,6.4,10.6,79.6,33995.123
1120011100,2023-02-11,-1.2,1.5,5.4,10.7,73.0,34796.076
1120011100,2023-02-13,2.7,1.5,6.1,10.7,66.5,31548.439
1120011100,2023-02-14,-2.5,1.5,3.7,10.8,54.9,35667.104
1120011100,2023-02-15,-1.2,1.6,3.6,10.8,46.4,45915.172000000006
1120011100,2023-02-16,-0.7,1.7,4.9,10.9,68.3,37618.872
1120011100,2023-02-17,-1.5,1.9,5.1,10.9,67.8,37105.561
1120011100,2023-02-18,3.0,2.3,5.3,10.9,58.3,36805.829
1120011100,2023-02-19,0.2,2.8,4.4,11.0,56.1,38309.061
1120011100,2023-02-20,-3.5,3.2,2.7,11.0,46.4,36857.906
1120011100,2023-02-21,-5.3,3.0,2.3,11.0,42.4,33366.249
1120011100,2023-02-22,-4.5,2.8,3.2,11.1,50.6,37379.324
1120011100,2023-02-23,-1.8,2.9,4.8,11.1,65.5,36979.423
1120011100,2023-02-24,-0.4,3.3,4.4,11.2,57.9,36567.54
1120011100,2023-02-25,-2.9,3.7,2.8,11.2,44.0,37656.826
1120011100,2023-02-26,-3.4,3.6,3.3,11.2,46.6,45324.935
1120011100,2023-02-27,-1.8,3.6,3.8,11.3,47.4,35890.303
1120011100,2023-03-06,2.2,5.7,4.7,11.5,41.9,35262.545
1120011100,2023-03-07,6.3,6.1,8.4,11.6,60.9,35161.463
1120011100,2023-03-08,7.4,6.8,9.3,11.6,66.3,34962.031
1120011100,2023-03-10,6.2,7.6,8.8,11.7,62.1,43030.08
1120011100,2023-03-11,10.2,8.2,8.3,11.8,52.0,35008.481
1120011100,2023-03-12,0.6,8.9,6.7,11.8,68.0,37011.88
1120011100,2023-03-13,-1.9,7.9,3.0,11.8,38.9,35593.626
1120011100,2023-03-14,3.3,7.5,5.3,11.9,45.9,34532.585
1120011100,2023-03-15,3.5,7.8,7.7,11.9,66.6,35114.79
1120011100,2023-03-16,0.4,7.7,3.1,12.0,36.8,35024.554000000004
1120011100,2023-03-17,0.7,7.4,3.4,12.0,34.3,35153.795
1120011100,2023-03-18,2.5,7.5,4.7,12.0,46.4,35794.739
1120011100,2023-03-19,2.3,7.7,6.3,12.1,59.6,36083.492
1120011100,2023-03-20,2.6,8.1,5.5,12.1,50.4,34181.744
1120011100,2023-03-21,5.0,8.4,5.0,12.2,35.1,33800.906
1120011100,2023-03-22,9.2,9.0,8.6,12.2,44.8,34061.491
1120011100,2023-03-23,12.3,10.0,9.7,12.2,48.9,33766.273
1120011100,2023-03-24,7.6,10.8,5.3,12.3,36.8,33419.043
1120011100,2023-03-25,8.0,10.8,8.5,12.3,59.9,34530.379
1120011100,2023-03-26,4.7,10.9,3.9,12.4,34.0,34989.873
1120011100,2023-03-27,1.9,10.7,4.4,12.4,44.8,33423.256
1120011100,2023-03-28,2.8,10.4,5.8,12.4,53.3,33560.508
1120011100,2023-03-29,5.1,10.4,6.5,12.5,50.3,32818.462
1120011100,2023-03-30,6.4,10.7,6.2,12.5,42.5,33199.538
1120011100,2023-03-31,7.5,11.1,6.9,12.6,42.5,33524.914
1120011100,2023-04-01,9.4,11.6,7.5,12.6,40.4,33503.345
1120011100,2023-04-02,11.9,12.2,6.0,12.6,29.6,34493.724
1120011100,2023-04-03,11.3,12.6,6.1,12.7,29.4,33621.586
1120011100,2023-04-04,12.7,13.1,7.5,12.7,40.4,33586.882
1120011100,2023-04-05,8.7,13.2,13.7,12.8,97.8,34735.515
1120011100,2023-04-06,7.4,12.8,10.7,12.8,94.6,34527.793
1120011100,2023-04-07,4.6,12.1,7.3,12.8,65.0,33814.375
1120011100,2023-04-11,9.2,12.5,11.1,13.0,73.4,33972.847
1120011100,2023-04-12,4.8,12.1,5.3,13.0,45.1,33907.239
1120011100,2023-04-13,5.1,12.1,5.7,13.1,45.0,33612.908
1120011100,2023-04-14,11.9,12.2,10.7,13.1,58.6,33235.407
1120011100,2023-04-15,9.3,12.9,12.6,13.2,81.8,34793.38
1120011100,2023-04-16,7.5,13.0,9.0,13.2,71.4,34857.009
1120011100,2023-04-17,6.8,12.9,8.5,13.2,59.0,33491.503
1120011100,2023-04-18,10.7,13.2,12.4,13.3,78.6,33991.513
1120011100,2023-04-19,11.5,13.4,13.7,13.3,66.1,33660.097
1120011100,2023-04-20,14.5,14.5,16.5,13.3,92.1,33713.721
1120011100,2023-04-21,11.4,14.6,8.9,13.4,50.4,33453.447
1120011100,2023-04-22,12.2,14.9,4.3,13.4,22.9,32878.775
1120011100,2023-04-23,10.7,14.9,6.1,13.4,34.1,34348.51
1120011100,2023-04-24,11.5,15.0,7.3,13.5,40.5,33200.718
1120011100,2023-04-25,9.0,15.1,8.9,13.5,68.6,33641.033
1120011100,2023-04-26,7.4,14.4,8.6,13.6,69.9,33430.856
1120011100,2023-04-27,5.1,14.1,8.6,13.6,61.6,33312.747
1120011100,2023-04-28,9.0,14.5,10.7,13.6,62.0,33498.397
1120011100,2023-04-29,9.9,15.0,13.6,13.7,88.1,35142.601
1120011100,2023-04-30,7.9,14.8,10.4,13.7,72.9,33464.885
1120011100,2023-05-01,9.8,14.9,8.8,13.7,57.0,34561.775
1120011100,2023-05-02,9.1,15.3,7.3,13.8,40.5,33016.303
1120011100,2023-05-03,12.4,15.6,11.6,13.8,52.5,33086.55
1120011100,2023-05-04,15.6,16.4,16.3,13.8,65.5,33600.003
1120011100,2023-05-05,15.5,17.1,20.2,13.9,95.3,35679.653
1120011100,2023-05-06,11.7,17.2,12.5,13.9,85.6,34533.884
1120011100,2023-05-07,11.1,16.2,7.6,13.9,47.1,34370.695
1120011100,2023-05-08,7.9,15.8,9.2,14.0,55.3,33263.794
1120011100,2023-05-09,10.0,16.1,10.2,14.0,55.4,32548.436
1120011100,2023-05-10,10.7,16.6,10.6,14.0,53.3,32971.03
1120011100,2023-05-11,12.8,17.0,10.8,14.1,50.1,33127.107
1120011100,2023-05-12,13.1,17.5,10.1,14.1,50.9,33045.387
1120011100,2023-05-13,12.6,17.6,12.3,14.1,62.0,33944.074
1120011100,2023-05-14,12.9,17.9,11.3,14.2,56.5,34039.508
1120011100,2023-05-15,12.8,18.2,12.6,14.2,54.6,33258.233
1120011100,2023-05-16,17.2,18.7,14.9,14.2,51.9,33760.885
1120011100,2023-05-17,18.6,19.5,17.9,14.2,63.6,34541.505
1120011100,2023-05-18,18.8,20.2,18.6,14.3,74.8,34817.511
1120011100,2023-05-19,16.7,20.1,16.1,14.3,61.4,34570.943
1120011100,2023-05-20,16.6,20.4,16.5,14.3,66.9,35125.915
1120011100,2023-05-21,15.3,20.7,14.7,14.3,74.0,35043.952
1120011100,2023-05-22,15.9,20.7,14.0,14.4,61.3,33750.377
1120011100,2023-05-23,14.1,20.9,11.2,14.4,48.0,33047.35
1120011100,2023-05-24,14.8,21.1,11.7,14.4,49.8,33002.063
1120011100,2023-05-25,15.7,20.9,11.1,14.4,46.6,33755.485
1120011100,2023-05-26,15.8,21.2,14.2,14.5,57.4,34048.825
1120011100,2023-05-27,18.6,21.5,19.4,14.5,87.4,34820.563
1120011100,2023-05-28,18.4,20.7,21.9,14.5,98.9,34948.227
1120011100,2023-05-29,19.0,20.4,23.2,14.5,83.4,36006.93
1120011100,2023-05-30,20.5,21.1,20.2,14.5,69.5,35672.033
1120011100,2023-05-31,18.8,21.5,16.6,14.6,60.8,34714.616
1120011100,2023-06-01,19.7,21.9,18.3,14.6,66.9,35195.027
1120011100,2023-06-02,17.9,21.8,18.3,14.6,77.4,34657.957
1120011100,2023-06-03,16.6,21.5,15.1,14.6,60.1,34760.609
1120011100,2023-06-04,16.9,21.8,15.4,14.6,61.0,34020.89
1120011100,2023-06-05,17.6,22.1,16.8,14.6,66.9,33759.209
1120011100,2023-06-06,17.3,22.3,17.1,14.7,72.9,34182.047
1120011100,2023-06-07,18.9,22.3,19.1,14.7,75.3,34572.69
1120011100,2023-06-08,18.3,22.1,19.2,14.7,80.5,33755.754
1120011100,2023-06-09,18.3,21.9,17.4,14.7,64.0,34909.049
1120011100,2023-06-10,19.6,22.4,19.5,14.7,70.0,35959.186
1120011100,2023-06-11,17.9,22.5,19.8,14.7,76.1,36693.987
1120011100,2023-06-12,18.4,22.6,18.5,14.7,70.5,34128.739
1120011100,2023-08-10,20.9,28.4,24.5,13.8,91.9,45414.287
1120011100,2023-08-11,21.6,26.5,26.8,13.8,93.1,42983.924
1120011100,2023-08-12,22.5,26.0,25.9,13.7,91.0,41640.924
1120011100,2023-08-13,22.6,25.9,26.9,13.7,76.9,45598.613
1120011100,2023-08-14,24.8,26.5,28.3,13.7,75.4,49455.162
1120011100,2023-08-15,24.7,26.8,27.7,13.7,71.4,52200.487
1120011100,2023-08-16,24.7,27.2,26.0,13.6,72.0,49113.302
1120011100,2023-08-17,24.5,27.3,27.4,13.6,73.0,50092.342
1120011100,2023-08-18,25.5,27.5,28.7,13.5,72.1,55865.32
1120011100,2023-08-19,26.4,27.8,27.3,13.5,68.9,58966.896
1120011100,2023-08-20,25.5,27.9,27.3,13.5,71.8,57618.166
1120011100,2023-08-21,26.0,27.9,28.5,13.4,69.8,55846.073
1120011100,2023-08-22,25.8,28.1,29.4,13.4,80.3,52605.676
1120011100,2023-08-23,23.2,27.9,28.5,13.4,91.3,47762.595
1120011100,2023-08-24,22.3,27.3,26.8,13.3,84.8,42589.038
1120011100,2023-08-25,24.0,27.3,26.6,13.3,77.9,45893.094
1120011100,2023-08-26,23.3,27.4,24.4,13.2,72.3,46397.875
1120011100,2023-08-27,22.7,27.4,25.2,13.2,75.0,45809.383
1120011100,2023-08-29,22.5,26.6,26.5,13.1,89.6,39781.385
1120011100,2023-08-30,21.5,26.1,24.4,13.1,88.0,38387.931
1120011100,2023-08-31,21.0,25.9,22.3,13.1,76.9,37851.978
1120011100,2023-09-01,19.7,25.9,21.0,13.0,70.6,38546.148
1120011100,2023-09-02,19.7,25.9,20.0,13.0,63.9,40596.829
1120011100,2023-09-03,23.1,26.0,25.7,12.9,77.8,43643.862
1120011100,2023-09-04,24.3,26.2,28.3,12.9,79.9,44021.495
1120011100,2023-09-05,25.0,26.5,26.6,12.9,69.5,45902.349
1120011100,2023-09-06,24.0,26.8,23.9,12.8,65.1,46552.8
1120011100,2023-09-07,20.9,26.8,18.1,12.8,54.8,43178.984
1120011100,2023-09-08,19.6,26.6,19.1,12.7,60.3,42226.134
1120011100,2023-09-09,20.8,26.4,21.5,12.7,66.3,45192.282
1120011100,2023-09-11,23.1,26.3,21.6,12.6,67.3,42315.819
1120011100,2023-09-12,21.7,26.2,22.6,12.6,69.8,42551.786
1120011100,2023-09-13,19.6,26.1,22.3,12.5,84.5,39662.189
1120011100,2023-09-14,19.2,25.6,20.5,12.5,72.4,37165.907
1120011100,2023-09-15,20.3,25.4,22.1,12.5,82.3,36730.21
1120011100,2023-09-16,22.0,25.3,25.9,12.4,87.8,39853.853
1120011100,2023-09-17,22.0,25.2,26.1,12.4,84.8,41414.041
1120011100,2023-09-18,22.1,25.4,24.3,12.4,79.1,39595.996
1120011100,2023-09-19,21.6,25.5,24.2,12.3,81.1,38451.371
1120011100,2023-09-20,18.8,25.4,21.8,12.3,90.4,36249.76
1120011100,2023-09-21,17.5,24.7,16.5,12.2,70.9,26808.362
1120011100,2023-09-22,15.2,24.2,15.8,12.2,68.4,34093.235
1120011100,2023-09-23,16.3,23.9,16.1,12.2,63.9,34022.583
1120011100,2023-09-24,17.9,23.8,14.3,12.1,56.4,32542.274
1120011100,2023-09-25,17.9,23.7,16.9,12.1,66.4,33788.52
1120011100,2023-09-26,18.6,23.6,22.3,12.0,95.8,34872.452
1120011100,2023-09-27,20.0,23.3,23.1,12.0,90.1,35420.253
1120011100,2023-09-28,19.6,23.4,21.2,12.0,78.3,35488.823
1120011100,2023-09-29,17.4,23.6,14.9,11.9,61.5,32773.093
1120011100,2023-09-30,17.1,23.5,17.7,11.9,77.0,32280.535
1120011100,2023-10-01,14.4,23.0,12.2,11.8,59.5,32076.31
1120011100,2023-10-02,12.9,22.4,10.7,11.8,53.8,32621.466
1120011100,2023-10-03,14.4,21.9,13.0,11.7,66.3,33902.965
1120011100,2023-10-04,14.2,21.5,14.8,11.7,75.5,33070.409
1120011100,2023-10-05,9.9,21.1,7.4,11.7,46.1,31744.914
1120011100,2023-10-06,9.6,20.5,9.5,11.6,55.3,20369.242
1120011100,2023-10-07,11.7,20.2,11.7,11.6,62.6,21094.317
1120011100,2023-10-08,15.2,20.2,13.0,11.6,67.1,20283.215
1120011100,2023-10-09,14.1,20.0,13.3,11.5,68.1,21197.538
1120011100,2023-10-10,11.9,20.0,12.5,11.5,67.1,20824.285
1120011100,2023-10-11,12.9,19.9,11.1,11.4,57.5,21162.113
1120011100,2023-10-12,12.0,19.8,12.2,11.4,62.4,22492.094
1120011100,2023-10-13,14.3,19.8,13.7,11.4,69.6,26439.562
1120011100,2023-10-14,12.9,19.7,14.1,11.3,84.9,27183.298
1120011100,2023-10-15,10.9,19.2,14.3,11.3,80.0,26784.338
1120011100,2023-10-16,10.7,19.1,9.3,11.2,57.0,26425.152
1120011100,2023-10-17,7.5,18.8,8.4,11.2,55.6,26770.099
1120011100,2023-10-18,9.2,18.3,11.9,11.2,67.0,26919.879
1120011100,2023-10-19,14.9,18.4,16.1,11.1,82.5,27931.852
1120011100,2023-10-20,7.2,18.5,6.4,11.1,46.9,29207.074
1120011100,2023-10-21,5.9,17.8,6.7,11.1,54.8,28744.799
1120011100,2023-10-22,5.4,17.1,9.8,11.0,67.3,28824.888
1120011100,2023-10-23,11.1,16.9,12.4,11.0,73.8,29442.947
1120011100,2023-10-24,11.2,17.1,13.8,10.9,78.5,29814.585
1120011100,2023-10-25,12.7,17.2,14.6,10.9,78.6,30045.252
1120011100,2023-10-26,14.6,17.5,15.5,10.9,79.4,30203.771
1120011100,2023-10-27,12.6,17.9,12.4,10.8,71.1,30044.988
1120011100,2023-10-28,9.4,17.7,9.7,10.8,62.9,29873.419
1120011100,2023-10-29,9.8,17.3,10.0,10.8,61.6,30160.236
1120011100,2023-10-30,9.7,17.1,12.1,10.7,72.0,29984.996
1120011100,2023-10-31,12.7,17.200000000000003,14.0,10.7,76.0,29298.479
1120011100,2023-11-01,17.2,17.3,17.9,10.7,81.8,30791.952
1120011100,2023-11-02,18.7,17.7,17.0,10.6,70.9,30591.766
1120011100,2023-11-03,17.7,18.3,18.7,10.6,83.3,31029.672
1120011100,2023-11-04,14.1,18.5,14.9,10.5,75.5,30897.791
1120011100,2023-11-05,15.1,18.4,17.2,10.5,87.0,31453.488
1120011100,2023-11-06,6.6,18.2,13.5,10.5,84.9,31145.057
1120011100,2023-11-07,3.6,17.4,5.7,10.4,62.5,30445.679
1120011100,2023-11-08,1.8,16.0,5.7,10.4,55.1,31399.012
1120011100,2023-11-09,5.9,15.1,10.1,10.4,73.1,31395.802
1120011100,2023-11-14,-0.8,11.0,5.7,10.2,66.1,32768.603
1120011100,2023-11-15,2.0,10.8,7.0,10.2,71.4,31857.322
1120011100,2023-11-16,5.7,11.0,8.2,10.2,85.0,32511.739
1120011100,2023-11-17,-1.9,10.9,4.1,10.1,59.3,33415.936
1120011100,2023-11-18,-3.8,10.2,3.8,10.1,58.9,34581.224
1120011100,2023-11-19,-0.3,9.5,6.4,10.1,68.3,32583.229
1120011100,2023-11-20,1.8,9.5,5.3,10.1,58.4,32396.797
1120011100,2023-11-21,1.4,9.4,5.9,10.0,59.6,32109.01
1120011100,2023-11-22,2.9,9.4,8.0,10.0,68.1,31846.902
1120011100,2023-11-23,1.9,9.9,9.0,10.0,71.1,28756.309
1120011100,2023-11-24,-4.4,10.3,2.8,9.9,51.8,28749.355
1120011100,2023-11-25,-5.9,9.3,2.3,9.9,42.8,28274.733
1120011100,2023-11-26,-0.1,8.5,3.7,9.9,43.6,26726.225
1120011100,2023-11-27,4.4,8.6,7.8,9.9,82.9,28082.273
1120011100,2023-11-28,-1.2,8.8,3.9,9.8,57.5,28979.217
1120011100,2023-11-29,-4.0,8.3,3.3,9.8,58.9,35784.887
1120011100,2023-11-30,-7.3,7.5,2.1,9.8,48.5,36657.926
1120011100,2023-12-01,-6.8,6.8,2.6,9.8,55.3,37722.333
1120011100,2023-12-02,-4.4,6.2,4.3,9.8,60.8,36213.044
1120011100,2023-12-03,-2.8,6.0,3.5,9.8,56.3,34951.997
1120011100,2023-12-04,-3.0,5.9,4.4,9.7,59.5,30898.828
1120011100,2023-12-05,3.8,5.8,5.5,9.7,55.4,42773.196
1120011100,2023-12-06,3.9,6.2,7.2,9.7,76.1,35526.923
1120011100,2023-12-07,0.8,6.6,6.4,9.7,64.0,34167.911
1120011100,2023-12-08,5.1,6.8,10.0,9.7,73.4,34133.784
1120011100,2023-12-09,11.7,7.6,12.9,9.7,82.9,33236.493
1120011100,2023-12-10,6.7,8.6,8.9,9.7,67.9,32477.742
1120011100,2023-12-11,5.0,9.0,9.5,9.6,82.9,33836.598
1120011100,2023-12-12,3.5,9.1,6.7,9.6,75.6,33984.289
1120011100,2023-12-13,2.6,8.7,7.2,9.6,74.1,27990.004
1120011100,2023-12-14,6.2,8.6,8.9,9.6,85.8,32058.819
1120011100,2023-12-15,3.7,8.5,8.3,9.6,95.4,35982.091
1120011100,2023-12-16,-9.9,8.2,3.4,9.6,68.9,36151.078
1120011100,2023-12-17,-12.4,7.1,1.4,9.6,48.9,37857.115
1120011100,2023-12-18,-12.2,5.9,1.5,9.6,45.1,41158.713
1120011100,2023-12-19,-8.2,5.1,3.1,9.6,63.1,39792.936
1120011100,2023-12-20,-11.9,4.7,2.3,9.6,64.1,42015.658
1120011100,2023-12-21,-14.4,4.3,1.4,9.6,57.4,43845.482
1120011100,2023-12-22,-14.7,4.0,1.3,9.6,51.8,44588.31
1120011100,2023-12-23,-12.7,3.7,1.9,9.6,53.4,42737.242
1120011100,2023-12-24,-5.6,3.5,3.8,9.6,73.4,37619.381
1120011100,2023-12-25,-2.7,3.4,4.7,9.6,80.8,38690.388
1120011100,2023-12-26,-2.6,3.3,5.0,9.6,72.9,38905.445
1120011100,2023-12-27,-2.8,3.2,5.2,9.6,76.6,38774.173
1120011100,2023-12-28,-1.7,3.1,4.6,9.6,69.5,37900.691
1120011100,2023-12-29,-1.5,3.1,4.8,9.6,71.0,37054.312
1120011100,2023-12-30,-0.9,3.0,5.9,9.6,92.0,38358.332
1120011100,2023-12-31,0.6,3.0,6.8,9.6,95.5,36883.242
1120011100,2024-01-01,-0.3,2.8,6.3,9.6,83.4,35964.96
1120011100,2024-01-02,2.2,2.8,5.5,9.6,72.6,37652.748
1120011100,2024-01-03,-1.1,2.8,5.6,9.7,80.4,38177.083
1120011100,2024-01-04,-3.3,2.8,5.0,9.7,74.3,38496.976
1120011100,2024-01-05,1.4,2.8,6.7,9.7,77.1,37345.152
